SourceName,ReviewID,ReviewTitle,ReviewText
MicrosoftTechNetForum,99424,Lync 2013 No video in preview window nor in video conference call,"Hi,  I am using the GPU Intensity Pro on a 64Bit Windows 7 Enterprise HP Desktop Computer at work together with Sony HDR-CX570 camcorder.  The Microsoft Lync 2013 Basic Client 32-bit version 15.0.4.4701.1000 is used with the latest patch KB2956174.  I have connected a video signal to the Intensity Pro and I would like to use this input in Microsoft Lync 2013 for video calls. BUT I have NO VIDEO signal in Lync.   In Lync Options->Video Device settings->Select the camera you want to use for video calls (Declink Video Camera is used). The preview window in Lync is always black i.e. there is no video input signal from camera. In video conference   call there is NO VIDEO, too. The GPU drivers used are latest Blackmagic's Desktop Video 10.4 drivers for the Intensity Pro.    The Intensity Pro drivers are working properly because when I use the Blackmagic Media Express utility I can see preview video from the camera and I can change the video resolutions through graphic cards properties   – no problem at all. I use the direct input from a camera and it works.  The Intensity Pro is shown in the Device Manager and no errors at all.    Within Lync I can access to change the video settings but the changes are not accepted and the small screen is still black. So please let me know how to fix the problem.  Best regards,  Robert"
MicrosoftTechNetForum,99437,lyncdiscover: A Web exception occurred because an HTTP 404,"Hello everyone.. So i'm pretty new to lync and I'm trying to deploy in my company.   Currently i have it working internally just fine, however, the external part im having all sorts of issues.    i've followed some troubleshooting steps but   i cant seem to be getting anywhere... so i was wondering if anyone could help.    currently i have a FE server and an Edge server.   When i try the remote connection test i get the following error at the end.            Testing HTTP authentication methods for URL https://lyncdiscover.domain.org/Autodiscover/AutodiscoverService.svc/root/user.  HTTP authentication test failed.                Additional Details           A Web exception occurred because an HTTP 404 - NotFound response was received from Unknown.HTTP Response Headers:  Content-Length: 1541  Cache-Control: private  Content-Type: text/html; charset=utf-8  Server: Microsoft-IIS/7.5  X-AspNet-Version: 2.0.50727  X-Powered-By: ASP.NET,ARR/2.5,ASP.NET  Date: Thu, 31 Jul 2014 19:33:03 GMT    Elapsed Time: 170 ms.                              I tried going to https://lyncdiscover.domain.org   and i get the following error:  server error  in ""/"" application  The resources canno be found.  description:   http 404. the resource you are looking for  (or one of its dependecies( could have been removed, had its name changed or is temporary unavailable ... etc  Requested URL: /autodiscover/autodiscoverservice.svc/root  my browser is validating he certificate as the https is green.    I dont know if it could be an issue with the RP? or just the site.  I'm using the IISARR as my reverse proxy and followed the steps on hte link below to set it up  http://blogs.technet.com/b/nexthop/archive/2013/02/19/using-iis-arr-as-a-reverse-proxy-for-lync-server-2013.aspx  I checked the mobility config adn the exposedwebURL is set to external.        Thanks in advance for any help! "
MicrosoftTechNetForum,99445,Everytime Skype Business opens it reboots my computer,"I posted this on the other discussion, but for the convenience here it is.    HERE IS THE UPDATED INSTRUCTION FOR THE FIX.    ***I just want to note that if you follow these instructions you will lose items pinned to the task bar.    1. Log user off    2. Log in as admin    3. Uninstall Skype for Business and Office 365    4. Delete all that’s in the folder c:\users\<username>\appdata\Local\Microsoft (Click Yes and check click yes to all prompts for delete)    5. Delete folder c:\users\<username>\appdata\Roaming\Microsoft (Click Yes and check click yes to all prompts for delete)    6. Now go to the users profile on the server. And Delete. My Example is: \\<ServerName>\Profiles\<username>\Appdata\Roaming\Microsoft (Click Yes and check click yes to all prompts for delete)    7. Log off admin and login user.    8. Open regedit    9. Delete the following:    a. Computer\HKEY_CURRENT_USER\Software\Microsoft\Exchange    b. Computer\HKEY_CURRENT_USER\Software\Microsoft\MSOIdentityCRL\UserExtendedProperties\<ANYTHING WITH THE USERS EMAIL ADDRESS ON IT>    c. Computer\HKEY_CURRENT_USER\Software\Microsoft\Office\15.0\Common\Identity\Identities\    d. Computer\HKEY_CURRENT_USER\Software\Microsoft\Office\15.0\Lync\    e. Computer\HKEY_CURRENT_USER\Software\Microsoft\Office\15.0\Outlook\PST\    f. Computer\ HKEY_CURRENT_USER\Software\Microsoft\Office\15.0\Outlook\Search\    g. Computer\ HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\WSMAN\Client\ConnectionCookies\    10. Log user into the portal.office365.com    11. Click the link that takes you to the install now, but first deactivate the computer you installed the 365 on.    12. After install office. Open outlook. Put user’s password in and once emails start downloading a little bit you can close the outlook.    13. You can now run the skype for business install package (setuplyncentryretail.x86.en-us) or the skype install from the portal.office365.com.    14. After that installs it will let you log the user in.    15. I would do a reboot on the computer.    16. If you log back in and skype starts up without rebooting the computer you have successfully fixed the issue with your office 365 files on your roaming profile and conflicts with lync and outlook profile."
MicrosoftTechNetForum,99524,Enable-CsComputer failed when updating MS Lync to RTM. Failed: Service rtccdr was not found on computer &lt;server&gt;,"We had the 180 day trial version of Lync and just recently updated to the full version. I followed these instructions:  On every machine which has EVAL version of Server.MSI installed:   1. run ""msiexec.exe /fvomus server.msi EVALTOFULL=1 /qb (Note: the server.msi is from Volume media)  2. run PS cmdlet ""enable-cscomputer""  But when I do step 2, I get an error that says:  PS C:\Users\rlawley> Enable-CsComputer  WARNING: Enable-CsComputer failed.  WARNING: Detailed results can be found at ""C:\Users\rlawley\AppData\Local\Temp\47\Enable-CsComputer-af79f36f-acf1-4559-990d-78a8f89e469f.html"".  Enable-CsComputer : Command execution failed: Service rtccdr was not found on computer 'jtts03'.  At line:1 char:18  + Enable-CsComputer <<<<      + CategoryInfo          : InvalidOperation: (:) [Enable-CsComputer], InvalidOperationException      + FullyQualifiedErrorId : ProcessingFailed,Microsoft.Rtc.Management.Deployment.ActivateMachineCmdlet  PS C:\Users\rlawley>     Does anyone have an idea on how to fix this? When users log onto one of our terminal servers they are getting a message that Lync has expired."
MicrosoftTechNetForum,99543,Update databases after Core Component Cumulative Update on Lync Server 2010 Standard,"Hello,   I've installed several Cumulative Updates in the past on my Lync 2010 Server through Windows Updates but I just found out that I have to update the Lync Server databases. I've never updated the database after I've installed the Cumulative Updates. In how   much trouble am I? I haven't had any issues with my Lync Servers everything seems to be working fine so far.   Now I have another cumulative update in my Windows Update queue and I want to make things right this time and update the Lync database as well. I know I have to run the following cmdlet:   Install-CsDatabase -Update -ConfiguredDatabases -SqlServerFqdn <EEBE.Fqdn> -UseDefaultSqlPaths  Probably a dumb question but here it goes: My Lync databases are hosted in my SQL server, they are not on the Lync server. Due to this fact, do I have to change the -SqlServerFdqn parameter from EEBE.fqdn to my SQL server's FQDN? And do I run the cmdlet   from my Lync front-end server or from my SQL server?   Will it cause too much trouble to update the databases this late in the game?   Thanks!"
MicrosoftTechNetForum,99593,Either Lync 2013 or Skype for Business crashed right after making audio call/join meeting,"Hi,        I just installed Skype for Business recently. I can use it well for sending IM but not for making audio call / join a meeting.    Each time the others accept the call or join the meeting, my skype just not responding. This also happens before when I use Lync 2013 and still not solved until now.      My laptop is Dell XPS 15, running Windows 8.1 and the office version is 2010.    Been trying the steps from other forums like re-installing the lync/skype, restart the laptop, re-installing the driver but still the same.    The error message from event viewer like this:  The program lync.exe version 15.0.4719.1000 stopped interacting with Windows and was closed. To see if more information about the problem is available, check the problem history in the Action Center control panel.   Process ID: 19b0   Start Time: 01d091d61b206d5c   Termination Time: 4294967295   Application Path: C:\Program Files\Microsoft Office 15\root\office15\lync.exe   Report Id: ec26fe88-fdc9-11e4-8294-0800270048bc   Faulting package full name:    Faulting package-relative application ID:         Your suggestion will be much appreciated.        Thanks! ^_^"
MicrosoftTechNetForum,99680,Lync 2013 (and patches) with Office 2010 causing Run-time error -2147319779 (8002801d),"We've have discovered that when running Office 2010 (32-bit) with Lync 2013 (32-bit) that VBA code will give the error:    Run-time error -2147319779 (8002801d):  Automation Error  Library not registered.    when code is used to control PowerPoint.    We found that the following registry key:   [HKEY_CLASSES_ROOT\TypeLib\{91493440-5A91-11CF-8700-00AA0060263B}\2.b]    ""PrimaryInteropAssemblyName""=""Microsoft.Office.Interop.PowerPoint, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71E9BCE111E9429C""    is created by the Lync 2013 installer (and some subsequent patches). But PowerPoint v15 (i.e. PowerPoint 2013) does not exist on the PCs, only PowerPoint 2010 is installed. (Other registry keys may be created that affect other components, but we've   been concerned only with PowerPoint).    The Office v14 (i.e. Office 2010) equivalent registry keys have much more information:     [HKEY_CLASSES_ROOT\TypeLib\{91493440-5A91-11CF-8700-00AA0060263B}\2.a]    ""PrimaryInteropAssemblyName""=""Microsoft.Office.Interop.PowerPoint, Version=14.0.0.0, Culture=neutral, PublicKeyToken=71E9BCE111E9429C""    @=""Microsoft PowerPoint 14.0 Object Library""   [HKEY_CLASSES_ROOT\TypeLib\{91493440-5A91-11CF-8700-00AA0060263B}\2.a\0]   [HKEY_CLASSES_ROOT\TypeLib\{91493440-5A91-11CF-8700-00AA0060263B}\2.a\0\win32]    @=""C:\\Program Files (x86)\\Microsoft Office\\Office14\\MSPPT.OLB""   [HKEY_CLASSES_ROOT\TypeLib\{91493440-5A91-11CF-8700-00AA0060263B}\2.a\FLAGS]    @=""0""   [HKEY_CLASSES_ROOT\TypeLib\{91493440-5A91-11CF-8700-00AA0060263B}\2.a\HELPDIR]    @=""[{91493440-5A91-11CF-8700-00AA0060263B}]""    It seems that the Lync 2013 installer is erroneously adding the ""2.b"" key assuming that PowerPoint 2013 is installed. I discovered the following the patches also add the ""2.b"" key on PCs with Lync 2013 and Office 2010 installed:    KB3039779 : MS15-044: Description of the security update for Lync 2013 (Skype for Business): May 12, 2015 - [3039779]KB2986244 : May 12, 2015, update for OneDrive for Business (KB2986244)KB2986246 : May 12, 2015, update for Project 2013 (KB2986246)KB2880487 : April 14, 2015 update for Office 2013 (KB2880487)KB2965277 : May 12, 2015, update for Office 2013 (KB2965277)KB2975901 : May 12, 2015, update for OneNote 2013 (KB2975901)    However about 16 or so other Office 2013 patches that get applied to these Office 2010 with Lync 2013 PCs do not add the ""2.b"" registry key e.g.  KB3039799 - Update for Outlook 2013 & KB2975808 - Update for Microsoft 2013.    I believe this is a bug in the Lync installer and six patches described above.  After we delete the ""2.b"" registry key, the application works fine. How can this be submitted to the Office team?    We haven't yet done full regression testing for the Office 2013 suite, so we're at risk of breaking other legacy applications if we the upgrade PCs now to Office 2013.    Ian Broadbent    Ian Broadbent"
MicrosoftTechNetForum,99696,Lync 2013 client systems installed Skype for business client windows updates with strange results!?!?!,"Hi Matt,  The May update release on Tuesday just gone will have updated your clients to Skype4B, even if you neglected to apply the April one as you did. A few people who are not looking to expose their users to any Skype4B branding yet have been caught out by this   second punch as it were.  What you experienced however is completely normal for an on-premises Lync deployment. When you apply these updates, the clients are updated to Skype4B under the hood, but the GUI will stay as the Lync interface until such time the administrator enables the   SkypeUI to true in the client policies of their users. However as you've eluded to, although the GUI stays as Lync, there are some subtle changes that may confuse users if the correct level of awareness doesn't exist; the system tray will change to a Skype   icon, you'll have difference sounds and ringtones, the one click join meeting experience uses Skype working instead of Lync, just to name a few.  In contrast, office 365 users are quite the opposite, and the default experience for them will to be faced with a new Skype GUI unless their admins define otherwise.  As for why some of your users were unaffected, there must have been some minor inconsistences in the level / number of updates across the user populous.  Get some awareness actions on the go and adopt ;) resistance is futile =)  Kind regards  Ben    Note: If you find a post informative, please mark it so using the arrow to the left. If it answers a question you've asked, please mark the thread as answered to aid others when they're looking for solutions to similar problems or queries."
MicrosoftTechNetForum,99709,Lync 2011 (Mac) + Outlook 2011 (Mac) = High CPU Activity,"Let's set the groundwork:  Mac OS X 10.8.2 (Mountain Lion)  ?Lync 2011 14.0.4 (also seen with 14.0.2 and 14.0.3)  Outlook 2011 14.3.1    When Lync and Outlook are run concurrently Lync 2011 will, after a brief period of time, report extremely high CPU utilization (over 150% CPU on a Core i7 CPU). At the same time, Outlook 2011 will report high (40% and above) CPU usage. Threads used by Lync   2011 will go up to about 85 (from 24 when running by itself).    During this time Lync will remain responsive, but Outlook 2011 will be effectively unresponsive (command-Q will quit Outlook after a delay of 10-15 seconds). Inspecting the Lync or Outlook process via Activity Monitor will show abnormally large numbers of Mach   Messages, System Calls, and Context Switches.    Quitting either Lync or Outlook will return CPU utilization and other indicators to normal levels.    This behavior has been going on for several months. It's not a crashing issue, but it makes it impossible to run Lync and Outlook at the same time.    I've deleted and rebuilt ~/Documents/Microsoft User Data/. I've done a clean re-install of Mac OS X on my Mac. I've confirmed that another user in my company is seeing the same behavior on their computer. I've also read the other threads here: this is not the   ""I had 10K messages in my Deleted Items folder"" error - I've long cleared that. My total Exchange Server storage is 610MB, with the largest single subfolder at 100MB (1,569 items). Inbox is typically between 75 and 300 items, with no subfolders.    No other processes report abnormal CPU usage during this time. This includes Microsoft Database Daemon and mdworker (Spotlight). I am using Activity Monitor to view All Processes, not simply My Processes.    This is not transitory. Once the high CPU utilization phase begins, it's been seen to go on for as long as 20 minutes (at which point I gave up and quit processes) - so it's not just a ""spike"" from an indexing process.  I had high hopes for the Lync 14.0.4 update, but the issue remains. Any assistance would be appreciated."
MicrosoftTechNetForum,99719,Communication Server Certificates Expires without renewing,"Hi Everyone, I am experiencing this Kind of issue in my lync2010 infrastructure.    Below is the infrastructure I manage.  Lync 2010 Enterprise Edition  1 sip address   1 fe pool  6 Fes behind 2 HLBs  2 AV servers  2 Directors  4 Med pools  2 edge Servers behind two HLBs  2 reverse proxies   This architecture relies on a resource forest. All the user accounts are disabled in this forest, but enabled in the trusted forest, but enabled on lync application. Computers are in the AD Forest not in the resource forest  The authentication used to sign in to lync is NTLM. so when the users clicks on the save Password flag , after inserting the user and Password credentials to Login, you get the cerfiicate issued from communication Servers stored in the user   personal certficate store ,which will expire by Default after 180 days. What I've read in the documents found around the web, is that the certificate should be automatically renewed starting from one month to the expiration date and also   that  you should receive a nofication about the certificate is going to expire one week before expiration. In my Situation it doesn't happen, I found out that the cerficate expires without notifying and renewing, and I have to manually delete it,otherwise   lync Clients won't sign-in, it remains stuck on the sign in Screen... After removing the expired certificate I was able to sign-in putting the credentials again, and checking the save Password I saw that I got a new certificate issued by communication Server   that will expire after 180 days  can someone please explains what is Happening? Is there a way to avoid this, or to resolve the issue? Can  someone tell me how to use a PS script to get a list of user certificates that will expire in a certain date?  Many thanks"
MicrosoftTechNetForum,99737,Phones start ringing louder and louder when multiple calls come in to a Response group,"Hi,  The distinct tone is sequentially played once at maximum volume. The peak decibel value for each version was reached in the default Ringtone 5 setting, but it was only increased by roughly 3dB.   Notice that all other ringtones appear to indicate a larger increase by comparison, for example Ringtone 1 which shows nearly a 10db gain.    However, a sound ‘heard’ at 90dB is perceived as twice as loud as a sound heard at 80dB.    More details:  http://blog.schertz.name/2012/05/new-lync-phone-edition-features/  Note: Microsoft is providing this information as a convenience to you. The sites are not controlled by Microsoft. Microsoft cannot make any representations regarding the quality, safety, or suitability of any software or information found   there. Please make sure that you completely understand the risk before retrieving any suggestions from the above link.    From the link below, it is by design by Polycom side. So you can contact Polycom side, and ask if there is any workaround for this issue. Thanks for your understanding.    Best Regards,  Eason Huang            Please remember to mark the replies as answers if they help, and unmark the answers if they provide no help. If you have feedback for TechNet Support, contact tnmff@microsoft.com.  Eason Huang  TechNet Community Support"
MicrosoftTechNetForum,99738,Everytime Skype Business opens it reboots my computer,"Every time I open skype for business it gives me an error that says windows has encountered a critical problem and will restart automatically in one minute. Please save your work now. Then in   less then 60 seconds the computer reboots. If you have skype for business setup to start automatically when login, then when you login the computer prompts you with this message and reboots. I have to go under msconfig and turn off Microsoft office from loading   on startup, so the user can login and work. It also brings up another message that says We're sorry, but Skype for Business has run into an error that is preventing it from working correctly, Skype for Business will need to be closed as a result. Would you   like us to repair now? Repair Now, Help, or Close. It doesn't matter what you click cause in less then 60 seconds the computer reboots and the message occurs again.  I have done the following:   1. Windows Updates  2. Ran virus and malware scans  3. Ran ccleaner  4. Uninstalled and Reinstalled Skype and Office 365.  5. Re-created user profile  6. Deleted HKEY_Current_User\Software\Microsoft\Office\15.0\Lync\Whatever folders associated to the computer name and users email/sip.  ***Number 6. Was a temporary solution. It allowed the user to login to skype and work, but when the user rebooted there computer and logged back into there computer we got the same message that   restarts the computer. I am thinking that the office 365 server is generating these keys at login and creating a problem for the skype to work correctly.  Any thoughts would be greatly appreciated."
MicrosoftTechNetForum,99745,Could not call Lync Server 2013 Powershell cmdlets from C#,"Hi:    I made a test programe that run Lync 2013 cmdlet from C#, but failed, the errors as following:     system.management.automation.commandnotfoundexception    at System.Management.Automation.CommandDiscovery.LookupCommandInfo(String commandName, CommandOrigin commandOrigin)     at System.Management.Automation.CommandDiscovery.LookupCommandProcessor(String commandName, CommandOrigin commandOrigin, Nullable`1 useLocalScope)     at System.Management.Automation.ExecutionContext.CreateCommand(String command)  ...    The environment is Lync server 2013+ Windows server 2012. The code is same as the demo code in MS site as following and the same code could run in Lync 2010 environment:     http://msdn.microsoft.com/en-us/library/lync/hh364912.aspx  using System;  using System.Collections.ObjectModel;  using System.Management.Automation;  using System.Management.Automation.Runspaces;    namespace Microsoft.Rtc.Collaboration.Sample.ApplicationActivation  {    class Program    {      staticvoid Main(string[] args)      {        // Get the operating environment to run commands.        InitialSessionState iss = InitialSessionState.CreateDefault();        iss.ImportPSModule(new string[] { ""Lync"" });        using (Runspace myRunSpace = RunspaceFactory.CreateRunspace(iss))        {          myRunSpace.Open();            // Execute the Get-CsTrustedApplication cmdlet.using (System.Management.Automation.PowerShell powershell = System.Management.Automation.PowerShell.Create())          {            powershell.Runspace = myRunSpace;            powershell.AddCommand(""Get-CsTrustedApplication"");              Collection<PSObject> results = null;            Collection<ErrorRecord> errors = null;            try            {              results = powershell.Invoke();              errors = powershell.Streams.Error.ReadAll();            }              catch (Exception ex)            {              // An error occurred running the cmdlets.// TODO (Left to the reader): Error handling code.throw;            }              foreach (PSObject result in results)            {              Console.WriteLine(""Identity\t: "" + result.Members[""Identity""].Value);              Console.WriteLine(""ApplicationId\t: "" + result.Members[""ApplicationId""].Value);            }            Console.WriteLine(""Press any key to exit..."");            Console.ReadKey();          }        }      }    }  }  Could anyone help with this issue? It seems the command could not be found, but there is no error when importing lync module."
MicrosoftTechNetForum,99756,Microsoft Lync 2010 Microphone doesn&#39;t work with MacBook Pro,"Hi jcutolo,     Do you mean you running Windows OS on your MacBook Pro ?    (Note: Lync 2010 is supported on Windows platform, Lync for Mac 2011 is supported on OSX platform.)     If it’s Lync 2010, does it work with Lync for Mac 2011 on the same MacBook Pro ?     If it’s Lync for Mac 2011, you might try the following suggestions.  1. Install the latest update of Lync for Mac 2011.  https://www.microsoft.com/en-us/download/details.aspx?id=36517  2. Use a certified device to test.  http://partnersolutions.skypeforbusiness.com/solutionscatalog/personal-peripherals-pcs  3. If your preferred device was not automatically set as the default audio device when you connected it, you can change it by clicking the microphone icon in the lower left of the main Lync   for Mac window, and selecting your device from the pull-down menu.  4. If you are having audio problems, and you can't resolve them within the Lync for Mac client, you can specify the input and output devices in your system sound settings:      a. Open System Preferences and select Sound.      b. Select the appropriate settings for ""Output"" and ""Input"".     Hope it can be helpful.  Best regards,  EricPlease remember to mark the replies as answers if they help, and unmark the answers if they provide no help. If you have feedback for TechNet Support, contact tnmff@microsoft.com."
